i9_health,i1_health,i2_health,i7a_health,i5_health_1,i5_health_2,i5_health_3,i5_health_4,i5_health_5,i10_health,i11_health,i12_health_1,i12_health_2,i12_health_3,i12_health_4,i12_health_5,i12_health_6,i12_health_7,i12_health_8,i12_health_11,i12_health_15,i12_health_16,i12_health_17,i12_health_18,i12_health_19,i12_health_20,i13_health,weight,age,household_size,household_children,employment_status,gender_Female,gender_Male
1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,5.0,15.0,0.7640199540000001,26.0,1.0,0.0,1.0,0.0,1.0
0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,0.817375262,58.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.893719323,35.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,1.017283005,57.0,0.0,0.0,0.0,1.0,0.0
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,5.0,5.0,24.0,1.014066077,57.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,7.0,0.99947166,55.0,0.0,1.0,1.0,0.0,1.0
1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,10.0,1.017283005,57.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,4.0,4.0,5.0,5.0,3.0,1.0,5.0,5.0,4.0,3.0,1.0,5.0,4.0,3.0,12.0,0.866150676,20.0,0.0,0.0,1.0,1.0,0.0
1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,3.0,1.0,5.0,1.038921861,85.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,2.0,4.0,3.0,5.0,2.0,4.0,3.0,8.0,1.26067987,76.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,6.0,0.7259758159999999,23.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,1.0,5.0,4.0,4.0,0.866150676,27.0,0.0,1.0,1.0,1.0,0.0
1.0,0.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,20.0,1.187498729,57.0,0.0,0.0,1.0,0.0,1.0
1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,5.0,4.0,5.0,5.0,2.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,10.0,0.9171350859999999,32.0,1.0,1.0,1.0,1.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,4.0,10.0,1.113921045,59.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,5.0,5.0,1.15409746,71.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,4.0,8.0,1.3474132319999998,58.0,0.0,0.0,0.0,1.0,0.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,10.0,0.769155076,39.0,1.0,1.0,0.0,0.0,1.0
0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,8.0,0.92380259,34.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,5.0,5.0,1.110398521,50.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,4.0,14.0,0.769155076,41.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,4.0,2.0,5.0,5.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,6.0,0.92380259,35.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,15.0,1.117443501,43.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,6.0,1.283085327,68.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,4.0,3.0,10.0,0.920881272,33.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,0.920881272,31.0,0.0,0.0,1.0,0.0,1.0
1.0,6.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,5.0,3.0,0.92380259,36.0,1.0,1.0,1.0,0.0,1.0
1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,4.0,4.0,5.0,0.927447093,58.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,1.0,3.0,3.0,5.0,5.0,1.0,2.0,4.0,1.113921045,55.0,0.0,0.0,1.0,1.0,0.0
1.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,1.125892005,39.0,1.0,1.0,1.0,0.0,1.0
0.0,4.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,5.0,4.0,7.0,0.7259758159999999,23.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,4.0,0.834796758,52.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,15.0,0.92380259,34.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,5.0,1.0,5.0,3.0,1.0,2.0,4.0,3.0,10.0,0.99947166,55.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,10.0,1.308421855,83.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,0.869081622,30.0,0.0,0.0,1.0,0.0,1.0
1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,4.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,5.0,1.0,1.0,1.0,4.0,5.0,6.0,0.970679517,55.0,1.0,0.0,1.0,1.0,0.0
1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,15.0,1.165845848,45.0,0.0,0.0,1.0,1.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,12.0,1.165845848,57.0,1.0,1.0,1.0,1.0,0.0
1.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,15.0,1.308421855,67.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,4.0,3.0,8.0,0.970679517,58.0,1.0,0.0,0.0,1.0,0.0
1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,5.0,3.0,4.0,10.0,1.022293618,42.0,1.0,1.0,0.0,1.0,0.0
1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,4.0,15.0,0.547063137,55.0,0.0,1.0,0.0,1.0,0.0
1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0,3.0,5.0,5.0,3.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,3.0,3.0,6.0,1.165845848,62.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,3.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,4.0,5.0,10.0,1.410222141,57.0,0.0,0.0,0.0,1.0,0.0
1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,5.0,20.0,0.900608675,65.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,7.0,1.410222141,48.0,1.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,5.0,4.0,1.00022986,75.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,4.0,4.0,25.0,0.900608675,65.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,1.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,0.750241467,53.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,3.0,4.0,10.0,1.19753867,87.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,4.0,15.0,1.201337629,72.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,0.866333347,32.0,0.0,0.0,1.0,0.0,1.0
0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.051252314,35.0,0.0,0.0,1.0,0.0,1.0
0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,5.0,4.0,3.0,10.0,0.794784,60.0,1.0,1.0,0.0,1.0,0.0
1.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,3.0,2.0,21.0,1.17211548,22.0,1.0,1.0,1.0,1.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,0.888159767,76.0,1.0,0.0,0.0,1.0,0.0
1.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,0.86599617,68.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,10.0,0.44436475799999997,41.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,5.0,20.0,0.863257652,80.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,0.645581791,32.0,1.0,0.0,0.0,1.0,0.0
1.0,2.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,12.0,0.7259758159999999,21.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,14.0,12.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,5.0,4.0,1.0,4.0,4.0,9.0,0.86389085,20.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,7.0,1.071681683,82.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,5.0,1.222420285,65.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,4.0,5.0,12.0,1.222420285,75.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,16.0,0.803536943,70.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,1.226298177,71.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.791876163,25.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,10.0,1.222420285,75.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,20.0,1.5569600590000001,69.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,1.0,0.762841074,43.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,3.0,2.0,2.0,5.0,5.0,10.0,0.778784282,32.0,1.0,1.0,0.0,1.0,0.0
1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,10.0,0.664971325,77.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,5.0,5.0,0.8070918770000001,43.0,1.0,1.0,0.0,1.0,0.0
1.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,4.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,4.0,0.905193824,54.0,1.0,1.0,1.0,0.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,5.0,5.0,5.0,15.0,1.022293618,38.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,5.0,2.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,0.7036618179999999,42.0,0.0,0.0,1.0,1.0,0.0
0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,2.0,5.0,5.0,20.0,1.160630378,39.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,0.763603734,38.0,0.0,1.0,0.0,1.0,0.0
1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,5.0,20.0,0.914234853,43.0,0.0,1.0,0.0,1.0,0.0
0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,10.0,0.926558923,36.0,1.0,1.0,1.0,1.0,0.0
0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,6.0,1.058567606,29.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,12.0,0.7640199540000001,29.0,1.0,0.0,1.0,0.0,1.0
1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,2.0,0.761603913,21.0,1.0,1.0,1.0,0.0,1.0
1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,2.0,4.0,4.0,1.112854299,31.0,1.0,1.0,1.0,1.0,0.0
0.0,3.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,10.0,0.39867775200000005,27.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.002642291,64.0,0.0,0.0,0.0,0.0,1.0
0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,4.0,2.0,1.0,1.0,4.0,5.0,7.0,0.773896026,46.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,17.0,2.042071174,21.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,1.0,5.0,2.0,4.0,5.0,5.0,5.0,2.0,5.0,1.0,1.0,2.0,4.0,3.0,0.929496763,45.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,1.0,4.0,4.0,3.0,0.86341167,20.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,5.0,5.0,10.0,0.734251255,70.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,300.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,20.0,0.866150676,19.0,0.0,0.0,1.0,1.0,0.0
0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0,5.0,20.0,0.9564714259999999,40.0,1.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,20.0,0.798881326,37.0,0.0,1.0,0.0,1.0,0.0
0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,8.0,0.959505646,31.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,5.0,4.0,5.0,5.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,10.0,1.230518615,57.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,3.0,5.0,5.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,1.0,2.0,4.0,4.0,30.0,1.017283005,63.0,0.0,1.0,1.0,1.0,0.0
